tempmax,tempmin,temp,dew,humidity,precip,windspeed,cloudcover,sealevelpressure,visibility,GDP,HEP,forest_percent,TP0_14,TP65_,TP15_64,population_density,UPR,Tourist_Arrivals,CO2,ISO_A0
-4.063549,2.111027,-0.6181272,0.1243154,0.01865782,0.49680382,1.6940309,0.09751618,3.2880683,1.0656253,-5.642934,-1.4657382,-1.0489905,-4.541381,-2.0828242,-3.388162,-0.6699215,-0.29968286,-11.944352,1.2231152,VNM
2.1684053,-1.4061553,-0.48498097,0.57327825,4.283478,-1.0141426,-3.3232045,1.190651,-1.1805887,0.0035949247,-4.9103394,-3.7488995,1.4117967,-0.31790018,-1.0135578,-14.439192,-2.7108607,-2.0145488,-1.8988366,1.806255,LAO
-10.8906555,-0.22497398,0.5587068,2.9556723,0.5557856,7.2761497,-4.661498,1.0280026,9.37399,1.3174301,2.5097547,7.085424,0.71187407,4.080576,0.7111678,16.465385,1.7204795,0.2241526,11.537892,4.716532,THA
-7.257715,-0.035545938,0.3565096,0.949736,-0.7831947,-5.27548,0.48135462,-0.55359924,-2.9343412,0.41864192,3.882174,5.749531,2.9348798,0.8381514,1.7692488,12.8355465,0.8032149,0.6241902,12.750646,2.5645983,THA
0.062219623,2.2371871,1.1159079,0.70750695,-1.4403127,2.620795,7.8123393,-0.4736221,4.999697,-1.9070987,-6.36126,-5.180529,-0.8042395,0.24286804,-1.1302404,4.9788256,0.6610198,-0.08497019,9.563978,-1.3336705,THA
1.6832062,-3.3305147,1.5801322,-1.0005425,0.648384,-2.0343034,-0.042057965,0.19761746,-0.5697307,-0.31263384,-0.65531856,2.6176968,0.5463981,0.011558387,4.6438813,7.4884806,1.0634143,-0.36737597,-5.105964,2.831804,VNM
-0.24590433,1.2654347,1.6150862,0.24243866,2.4216049,-0.072988704,-0.34051216,0.49320865,0.070112415,0.7037053,2.8058195,1.5413355,2.0712576,-0.39194462,2.2706912,5.416281,1.1884402,0.38620758,-13.698892,1.8254913,MYS
3.1634667,-0.08440568,0.15984692,0.01875128,4.3358884,1.3519756,-3.5216532,-0.31409004,-2.3635979,2.5883472,2.2234566,8.987427,1.3041768,0.056661014,0.84926564,-11.144422,-2.3370762,-0.45663044,-1.9437568,1.5568228,KHM
1.6645341,-1.8516666,-0.2367023,-1.5685422,-0.8119891,-4.241027,-0.46819443,-0.14773259,-1.0482193,-0.93310606,1.5675784,-4.777819,-0.5201141,0.122048266,-4.547948,-0.054315582,-2.9260325,-0.3400754,-6.1943526,-0.008726263,VNM
2.6119888,1.1289829,0.12465765,-1.9789575,-5.381015,-3.0719426,0.90509045,0.8259595,-1.3398931,2.3974557,3.706905,0.9205536,4.599478,0.050323747,3.103724,-0.47113565,2.0960393,2.0028727,1.9747897,9.709106,PHL
2.961178,2.5835178,0.01940615,0.4836602,8.174073,-0.94956625,-1.8518797,1.0294124,0.30817565,1.644309,-0.89898735,-0.89176214,1.2913843,0.27213582,-0.88293475,-9.979145,-2.2633677,-2.7400348,0.6069984,4.82634,LAO
-3.0199564,-0.014575684,0.05111659,1.8089535,-1.3482565,-5.984108,-1.6940401,-0.3305797,-3.1327374,-0.60337716,-1.5772665,-0.6922101,-0.5827548,-0.67805225,-0.6711487,2.8868213,-0.18747583,0.099375054,3.704396,1.1739957,THA
0.19218005,1.3140674,1.653728,-0.5702065,-0.44376123,-1.4156036,-1.6397421,0.29252964,-2.7873154,0.0044033467,-2.1023862,-2.952866,-2.2658148,-1.8596411,-1.8529483,3.6127698,0.9664842,0.52366567,-3.6285088,0.020448772,SGP
1.4329642,-0.92280555,2.4772756,-2.1268861,-7.245202,-3.258595,3.469299,0.1595695,-1.1884106,-0.1593184,2.22112,-2.241689,0.16859479,-5.502277e-05,0.4011044,-7.068581,0.66548955,0.36145243,-12.723818,-2.3733697,PHL
-1.6661558,0.6407211,-0.07182594,0.99966574,0.26521266,1.5405202,-2.291007,-0.48559308,0.64087427,-0.11179389,-1.2017374,0.34379807,0.8953205,-0.78985375,-1.0223103,-20.994915,1.6405824,0.42529,-8.8644,0.17018047,LAO
-0.10046678,1.640186,0.54992396,0.461402,0.28676444,1.734442,-2.076209,0.49757233,0.027936269,0.32287627,-1.6463108,-7.3450284,-1.4877232,-0.79338056,-5.285109,1.1185403,-0.6718632,0.15789892,-9.417769,-0.80661887,SGP
0.37200665,-1.0718209,-0.26299885,-1.398714,-6.064121,-2.6594827,2.70211,-0.1970291,-0.7041452,-0.0210962,2.3031833,-2.2225142,0.09530641,-0.08641666,0.3226358,-7.9533763,0.71175534,0.24998087,-12.029369,-2.4343467,PHL
1.7261802,1.0111448,0.9652611,-0.1324805,-0.4611856,4.181458,-6.1119857,-0.019724293,-3.3141394,2.939879,-11.523318,-4.3333373,-0.726088,-1.4412338,-1.0056688,4.3982544,0.616894,-0.4283608,6.739537,0.5892466,THA
-2.4831696,1.0778462,0.0090835765,0.5124773,-2.5179033,-2.9629734,-1.4866581,-1.7826548,-2.2629557,-0.69424075,-2.0138538,-1.2039095,2.8694484,-0.80169797,-1.8659467,-15.363833,-3.4018028,-1.1935735,-1.9337057,1.3385845,LAO
-0.36828724,-1.7818108,0.649914,-1.0786178,-3.1850555,-3.9582539,-0.8316892,0.40097564,-0.49443248,-0.29391214,2.1049516,-2.7108002,-0.31264293,-0.23417035,0.44217026,-5.074976,0.43740833,-0.02671323,-3.645787,-2.2099385,PHL
-3.7582307,1.5793011,0.24173155,-0.5997931,-0.55758446,1.0921217,-3.591936,0.2101801,-1.6102659,-0.0775129,3.1627994,2.2602918,0.60396814,-0.56909865,-0.13843602,0.6989351,-0.6973429,-0.19256875,-9.1947365,0.913439,VNM
-0.3027556,-0.85473055,0.4034844,0.49717763,2.2633038,1.0143911,-5.4078093,-1.1862769,-1.7367039,-0.98029035,1.2326125,-5.1538887,-2.9613183,-0.99962634,-0.28481182,-12.762943,-3.2817345,-0.6071746,3.5430014,0.38629168,MYS
2.8637898,3.5481596,0.7957158,0.38326764,3.1223118,2.5213904,-1.5958036,0.42831928,0.017428918,-0.63439876,2.4269261,8.594307,4.4180574,1.7707089,3.8467114,6.249969,2.86263,0.1738975,2.2381217,6.442078,SGP
1.7251285,-0.58452725,-0.68997276,0.58744603,6.2681227,-0.49132136,-3.3536127,1.2685885,-0.9306877,0.9726235,-1.0700604,-2.1805232,0.9188452,0.16548274,-0.069956996,-12.409735,-2.6702487,-1.9065084,0.08695333,3.6584742,LAO
0.36432382,-2.1562424,-0.72851086,0.54507625,0.96451074,0.9841301,-3.2791126,-0.31181207,-2.1459901,-0.041953724,-0.36293623,-5.1861334,-1.0115232,-0.35872144,-5.7679505,-0.9302201,-0.4330692,0.2036435,-6.95643,-0.61390287,SGP
-0.19352096,-1.5950435,-1.3505766,0.58995545,0.91307074,1.2284822,-1.9760767,-0.11058251,-1.9755299,0.352506,-0.5474067,-5.299014,-1.296543,-0.23047979,-5.6293488,-0.048839055,-0.7471107,0.14744031,-8.040549,-0.24173258,SGP
2.201212,-0.15912493,0.72631145,0.56503344,5.654012,-0.39250094,-2.8186793,0.4375519,-2.6733203,0.69747573,-0.12041573,-1.0766072,-2.388725,-1.5404067,-0.73855025,-15.931938,-3.0536294,0.006195567,-11.658836,0.6410575,LAO
-0.042990327,1.22978,1.6382407,0.3103189,2.259046,-0.065892085,-0.40392083,0.8508318,0.12268376,0.7313896,2.6441443,1.613888,1.4779822,-0.39195132,2.7053056,4.7371616,1.1635666,0.3862601,-15.696385,1.8286794,MYS
-4.7169843,0.8233005,-3.1733372,-1.8812952,-1.3694882,1.7842057,1.7238959,0.1738474,-4.0476913,0.35736385,5.802819,2.9603887,1.0883843,1.073609,3.5673776,7.0612035,0.8944481,-0.29129925,-8.044903,3.536565,VNM
-2.697457,0.20135626,-0.27316964,-0.2301636,-5.03699,-3.735672,-0.5199586,-1.2878649,-0.69225955,-0.61938584,-0.58819765,2.252251,-0.7968133,-0.47297043,-1.0050856,-16.777021,-1.8722069,-0.9630546,-3.5169826,-0.55131817,KHM
-3.7962832,2.0542102,-0.27323946,-0.28197202,-1.1100523,-5.26901,-3.2193167,-1.0652725,-3.272158,-0.3531175,-1.4781673,-2.4104156,-0.87249327,-0.5618897,-1.1073873,4.726196,-0.96850526,0.17584474,-0.53955513,0.24603677,THA
-0.61962944,-0.6272356,0.571222,0.19692203,-3.4553094,-3.4594839,-2.4788244,-2.5137265,-0.941159,-1.5677894,0.30406925,-1.1328818,3.2054212,-0.08279374,-0.5111936,-17.581055,-3.71848,0.9923594,-3.1956859,1.8600379,LAO
1.544521,2.318949,0.80797845,0.53254956,3.6722271,1.7488818,2.42767,1.0932363,-1.3414539,0.0026777438,3.0109699,-0.92205656,-0.108167976,-1.26114,-0.72178787,-8.981693,-1.2076343,0.34633547,-3.3567574,-3.9878125,PHL
0.6400757,-2.9024332,-0.2695383,0.29174846,2.009434,0.7813914,-0.99290514,-0.13040788,-1.5629689,-0.035643756,1.5349637,2.9387228,0.75715375,-0.16601487,-3.060373,1.2741085,1.8279625,0.44612634,1.0192082,0.29446277,MYS
-4.8222866,-0.37298906,1.1629976,-1.8624612,0.811917,1.7502695,-0.32023647,0.14879057,-0.9740207,0.06209285,1.5449629,1.3437291,0.30200028,0.033655316,4.9733233,6.647317,-0.7317738,0.3901026,-4.1487246,-0.2265868,MYS
1.4923849,-2.1336296,-1.0956439,-1.2320637,-1.5368261,1.3276924,-1.0339059,-0.43061674,-2.244362,0.30400455,1.4571638,0.5121567,-0.6628853,0.0689196,1.6927209,-12.441908,-0.663842,0.57866424,1.3251823,-0.9684931,PHL
0.58023655,2.3849168,1.604864,0.53784806,-0.0982297,3.4305465,6.262199,3.0149746,7.306597,1.2406094,-2.1401927,-1.6513813,-2.036281,-0.17128564,-0.791119,5.2395086,-0.112155385,0.103588834,-11.397887,-0.14491332,THA
-0.37629178,-1.2290673,0.3843455,1.7816094,0.33623645,2.6401577,-2.001523,1.304249,3.1814501,-0.30975685,-3.619577,0.5780027,-0.49825966,0.015733914,-0.9754922,3.6783614,0.6784516,-0.48511997,8.168062,0.87557113,THA
0.9169138,-2.5145507,-1.3219763,-2.0514383,-1.2655735,-3.6233408,-0.755395,-0.35281843,-0.90631497,0.3184556,2.8490894,-3.2684205,-0.32280204,0.34481847,-0.8391486,2.028908,-1.9638362,0.23374951,1.8898392,0.77710944,VNM
0.09229489,-0.79912347,0.43517938,-1.3699268,-0.63341683,0.15379514,-2.8669891,0.086192325,-2.0213985,0.00041203081,0.20506372,-4.8515477,-2.0150769,0.0695893,-0.88600665,0.8910094,-0.55065143,0.1957807,-19.16196,0.47588605,SGP
-5.921439,-0.74131364,1.2473873,-0.26005217,0.36100695,1.2563496,-2.1085222,0.9098903,-0.9051407,-0.40476245,4.2413116,3.0006313,2.1962473,0.49255553,3.5031843,10.442909,1.16928,1.4136417,8.318272,-0.10149327,MYS
-2.4508553,0.75925905,-0.51679623,-0.2173217,0.032897864,0.9677183,-3.7887077,0.05241573,-0.1449317,0.2460079,-0.13514805,-2.719135,-1.3237307,-0.7192336,-0.48215532,-14.757726,-2.2233884,-0.82400614,5.5158544,0.13034716,MYS
-2.25963,0.3281899,-0.8061849,0.075117305,-6.9178414,-3.3559575,2.9033074,-0.39867607,0.31009063,-0.80858356,0.3932238,2.7057428,0.26465884,-0.21426323,-0.03948071,-16.718613,-4.776073,-1.3860208,-3.0440757,0.029774493,KHM
-2.9013515,0.42337874,-0.72126424,-0.2758227,-4.853823,-3.556244,1.8378627,-0.027369399,0.0120367445,-1.1003865,-0.8621536,2.1090093,-0.21845865,-1.1760706,-0.7194129,-17.199015,-4.5386486,-1.6013268,-3.5592182,-0.17923439,KHM
0.5524382,-0.46163386,0.90043133,-1.0097305,-1.0665674,-3.5618808,-1.6324409,-0.41692677,-2.005453,-1.0627513,-2.7674603,-0.30432013,-0.77107036,-0.81502014,-0.53119874,5.6825953,0.4161805,0.09052098,5.9732466,0.93743485,THA
1.3672036,-1.4011054,-0.13819104,0.91074586,1.3676221,0.777105,-3.3940938,1.0884998,-3.11227,-0.57017434,-1.5850183,2.8057365,0.4633311,0.18493852,1.750627,4.1887336,0.8841277,0.5764342,4.738149,0.3763486,MYS
0.44026777,-1.6569614,0.78910303,-4.362001,-0.7097937,4.9278727,-5.3702774,1.3603433,-5.674255,-1.2383246,-0.42557222,2.195529,-0.17254876,0.5905809,-0.76376057,8.558966,1.23846,-0.47664782,7.5530963,4.5449157,THA
2.868686,5.1736836,3.1892416,0.3844747,0.28502685,5.1180525,17.986195,4.9101086,5.045903,2.940576,7.42025,8.819435,1.9839884,2.1336107,0.72083676,21.631653,4.701668,0.009040797,26.043785,3.3390856,THA
-3.4820719,-2.4659808,-1.8337874,0.7806759,-7.175798,-3.019197,2.0422556,-0.87348086,2.5723426,0.33031997,6.0716915,4.098983,0.6748393,-0.65558696,1.4887722,-9.90714,-3.2920132,-1.059741,0.042872064,-0.012083006,KHM
-0.0930348,-0.879573,1.1499269,-0.112444766,3.1499698,0.80358386,-4.0071115,-0.2660889,-2.1172397,-0.7684377,3.804075,-3.18933,-1.2291685,0.17796442,0.32066947,-8.997926,-0.89547706,0.10762787,6.7105536,1.3920392,MYS
0.32494235,1.4054155,0.32190865,-0.08563979,-0.030419625,2.0523524,-1.8351195,-0.64502585,-3.2391875,-1.2284245,-3.0104754,-6.58813,-0.5160101,-1.1174934,-1.913134,1.822534,-1.1216813,0.17598817,2.6569474,-0.36467716,THA
-4.0597425,0.92200464,-2.1124954,-0.057611525,-1.0637394,-5.7010293,2.2431984,-1.5594206,0.3799752,0.14321598,-3.0068526,-5.082074,-1.2690012,-1.5165405,-1.6048315,2.4874592,-1.856073,0.031584077,-5.824225,-0.25785893,THA
-0.5233651,0.26733932,0.32498726,-0.56730926,-4.781464,-1.9845978,-3.4254587,-0.9850445,-0.7823244,-0.39417216,0.3283608,0.7827213,0.9192095,-0.098380156,0.021374157,-22.349205,1.173434,0.49687868,-7.623921,1.4872426,LAO
2.1492195,1.41876,1.1231909,1.3274212,3.880679,-0.2026066,5.848884,1.3473991,4.521724,-0.61284894,2.740386,0.9930736,0.8679966,-0.81864154,0.6368208,-2.4869761,-1.2339872,-0.5847585,0.67478096,-2.02391,PHL
1.3002487,-1.2897183,-0.1577983,0.061647277,1.9196213,-0.73874515,-5.4731264,0.5760324,-1.7994205,-1.6479406,-2.2324035,-2.250326,-0.19581231,-0.30077603,-0.7412918,-14.915495,-3.3415234,-2.164647,-4.395738,0.8379848,LAO
1.750256,-3.8950934,-0.47752735,-1.4934919,-0.3469592,-8.020596,3.5971382,-0.2994638,-4.4959564,0.4298357,1.1642158,-7.5169473,-0.20896164,0.48543194,-6.4255877,5.3064837,-1.1431172,0.27375704,4.9518356,1.108068,SGP
0.9091853,-3.1829672,-0.5820316,-1.9810735,-0.63639873,3.0044436,0.15684813,0.4882781,-2.5987418,-1.6033194,2.5135684,-3.7366738,-0.56664246,1.2818079,-2.2741635,0.82898265,-5.417551,0.1757421,0.6176264,0.7071277,VNM
-0.2767717,0.10778042,-0.90472317,-0.855072,0.09016886,1.6858289,-3.6725233,0.07117363,-0.38362235,-2.2889051,-4.3791447,-0.9544535,-1.2094958,-0.29016566,-0.5060615,3.5811427,0.5842158,-0.78811604,1.2799481,0.10764631,THA
-2.4018092,0.95500547,0.8738432,-0.022650188,0.52394587,-0.908933,-1.1601155,-0.05526196,-0.076983325,0.5853098,0.95512533,3.8141162,-0.06700106,-0.3694837,-3.3213353,3.8405561,1.7820779,0.45390883,-2.3770118,0.47826886,MYS
1.8984084,1.7587597,-1.780121,0.68328744,0.30513245,5.0157666,12.124966,-0.17624687,12.674365,4.8087044,2.9513495,0.10124827,0.7357267,1.918594,2.9205139,12.324514,3.4328542,0.21472198,16.886063,2.1123776,THA
1.8196255,-2.7450564,-1.242176,0.023613106,0.89351964,1.1291814,-1.522301,0.47411868,-2.8404083,-0.2717931,3.347178,7.6380253,4.340229,0.6918552,1.5892239,5.6240754,2.5985897,-0.14363484,0.3399658,6.3632345,SGP
0.48335218,4.7572284,0.6235757,2.423851,9.728971,4.378291,-5.1648445,1.8789428,4.860026,0.18921062,17.334066,3.222284,7.002257,2.2063203,1.6163645,-4.2672763,0.37611392,2.376495,5.320351,7.887684,LAO
0.18617165,-1.0049316,0.54542863,-0.75600433,-1.2202314,-7.9807434,-1.0455341,-1.604252,-2.3864617,-0.63120395,-2.1535113,-0.93248045,0.6212927,-0.87534595,-0.7159229,6.80307,-0.075096495,-0.011710509,6.087634,0.16046686,THA
0.94044626,1.8101857,0.7287459,-0.39373845,-0.8271516,1.138867,-2.131588,0.68824184,-1.6990672,0.46609506,-6.962908,-4.56464,-2.977415,-2.0185835,-3.2670333,-4.3256607,-1.5647094,0.2904994,-6.3705797,-0.41099367,SGP
-0.4947093,-0.78422266,-0.3156969,-0.40871143,-3.5444136,-3.4368207,-2.5377533,-1.8536685,-1.5299678,-1.4646527,-0.50484693,-0.896153,1.4616194,-0.85172826,-1.2941536,-13.79671,-4.308694,-1.2787797,-4.027346,1.4457314,LAO
0.1973707,1.2721767,0.7737404,0.5760415,0.30929294,1.8503968,-1.7004379,0.29270172,0.1507354,-0.04558736,-8.425296,-2.3148003,-2.9521625,-3.2203796,-4.183636,-2.8754766,-0.6413827,0.3158735,-8.376444,-0.91630167,SGP
-2.5148358,0.60281336,-0.31642509,-0.5534413,-0.79506236,-0.32470256,5.0522027,0.17761482,5.0782,-0.234227,2.3589058,4.2075276,-1.0632342,1.2693986,0.5345646,-11.45966,1.0458043,-0.13577347,-19.020645,-1.6666509,KHM
2.819873,0.5343051,1.0192546,1.081162,6.1994386,0.93760824,5.9755483,2.1996498,0.72291833,1.0531411,3.714857,1.7111701,0.42681387,-0.08331627,0.74827474,-1.9827497,-0.89988875,0.53967434,-1.2360066,-2.1503212,PHL
1.3880436,-1.0348526,1.9858255,1.1174234,-0.064949535,4.3884773,15.816156,0.39911464,6.8546934,-0.17344181,1.9374821,-0.49139223,1.8838732,2.1402369,2.7742574,10.451148,2.064334,0.056630198,15.313488,0.47540423,THA
-0.2315187,-0.80693233,0.16561833,-0.98868114,-5.204637,-2.4224222,-1.2530249,-1.2955302,-0.7745628,0.03781832,-0.33558193,-0.27676126,0.31763378,-0.15471941,0.25708377,-11.215935,0.13796745,-0.3712761,-13.659149,-2.0528307,KHM
-1.0578861,2.386185,0.46008626,1.0999421,0.2295023,-1.1518481,-1.0792122,-0.510954,-1.8007387,0.6549103,-1.6587918,-5.011323,-4.8819337,-1.9903303,-4.20357,-1.9091718,-1.3885953,0.23427503,-8.43038,0.2552263,SGP
0.5717792,-0.40835154,0.833941,0.55172306,0.61594146,0.60556704,-2.65596,0.95084643,-0.767578,-0.33172327,0.9566621,6.292481,3.6124606,0.22961095,2.8394132,9.905395,1.3441103,1.621225,10.502965,0.84585327,MYS
0.22682765,-0.68145967,0.4668741,0.045555457,-3.1866186,1.6090219,3.2949212,-1.0571594,-1.8427113,-0.5186736,-1.297261,-1.0022088,4.203451,2.815763,-0.49613684,-15.273728,-1.6992575,-0.8127612,-4.009233,0.20929717,LAO
2.3514063,-3.0219736,-1.2637405,-1.9415874,-2.3261251,-2.6769316,0.10799594,0.06650653,0.6245868,-0.08137395,-0.2591165,-0.44122195,-0.48153934,-1.3935088,2.6102064,4.9866037,0.23278143,-0.2488651,1.7369398,1.7774528,VNM
-0.73298824,-0.08966558,0.5636802,-0.103217185,0.28708413,1.7270688,-3.5013902,0.19559531,-4.247145,0.22229598,-0.9204285,1.9981467,-0.035008542,-0.49496704,1.4926374,6.287291,0.016969673,0.24990994,4.805209,-0.1305022,MYS
-3.1829777,1.0603988,-0.6287196,0.35895574,-0.67563945,1.1580505,-1.2642598,-0.767227,2.665109,1.0970536,-0.57979953,-6.517831,-2.966434,-0.2209652,-0.2830781,1.7651296,-0.50015575,-0.040016253,-19.488386,0.24807408,THA
-4.4864798,0.64786726,0.03524911,-0.74682295,-0.9841565,-1.2140399,-1.6788604,2.033022,-3.391292,-0.727529,-1.002983,1.4885095,0.3800584,-0.24859607,1.8388313,8.055288,0.35312462,0.022048987,3.9901054,0.20770334,MYS
1.1509618,-1.3269238,0.1318115,0.7001861,-0.28919417,1.5559055,-2.0770328,0.14202785,-0.85578245,-0.5036483,2.7593024,5.864384,3.4671457,0.73549837,2.1577947,6.7612185,1.2206653,1.0453266,7.190754,0.48621428,MYS
0.07429045,-0.19139986,0.87053406,0.42873287,0.9297467,1.3720356,-2.8141584,0.023363978,-2.1573563,5.973679,-0.28110147,0.4777027,-2.2072616,-1.1013514,-2.4799788,2.0081487,1.5592333,0.4680765,-7.932215,1.9547434,SGP
-1.3458889,1.8761576,-0.4223035,0.0732969,4.657742,2.955645,-6.405539,0.7228341,-0.6767571,-0.10706519,1.8650174,-0.6103198,2.5394273,0.71916825,-1.5479076,-17.611721,-1.6145691,0.6441536,-3.2508323,3.7775846,LAO
-4.267851,3.3331017,-0.15815933,-0.2470286,3.173578,-2.829741,20.487944,0.4967345,-1.7430713,2.7410576,5.466118,9.502199,0.24993137,0.79246557,0.9095887,16.933727,3.2217507,-0.19614564,11.632945,4.81597,THA
0.59655595,0.438137,0.5044152,-0.50009346,-0.40602097,0.84695303,-3.9289925,0.2972748,-3.506006,-0.20523678,-9.66021,-3.7791955,-0.6703143,-0.90362483,-1.2215292,4.0624466,0.028419226,-0.40118122,4.895996,-0.13768718,THA
0.53560513,-3.2554474,-0.5648134,-0.8388089,1.3488817,1.5626965,-2.0091999,-0.048244156,-1.4746898,0.39820647,1.4645286,2.6537886,1.198822,0.1088419,-4.188571,0.4916556,1.5726523,0.357812,-3.2106159,0.25648624,MYS
1.2921985,-2.191645,-0.0014721632,-0.7976301,2.377489,0.05863221,-2.1219616,1.0485581,-1.0358388,-0.89384854,2.2720056,0.66965944,-1.4398108,0.1554169,1.6156547,-10.485731,-0.76953065,0.3675438,-3.4766414,-3.3593347,PHL
-1.2815961,-0.26355454,-0.27620724,-0.23456296,-0.7302321,0.89305884,-3.918265,0.34321547,-2.1763062,-0.8592114,-1.6398616,-1.6714064,1.6850476,0.06885643,-2.1005569,-16.797329,-4.215237,-1.7678167,-5.965598,0.80712587,LAO
-2.5044212,0.7351911,-0.06438825,-0.54630065,-4.471512,-3.979225,-1.0026262,-1.5998896,-1.7902913,-0.42514536,-0.4896977,2.0101976,-0.55372703,-0.3092208,-0.43471682,-16.365057,-2.187041,-0.9204283,-3.589936,-0.72530246,KHM
1.1699106,2.207985,0.29496628,2.8731794,2.1211932,2.3611326,-2.3489172,0.3115437,3.9975502,0.3265257,2.5038998,-0.88486904,-0.056101166,0.36883423,-2.5378723,-0.1082529,-4.0581346,0.20566213,-6.135802,1.0892467,VNM
0.2811624,1.074805,-0.54076695,0.721032,1.1105325,-1.1888907,5.618098,2.9375591,7.8933706,0.058497112,1.9120923,4.1176157,0.5094386,-1.3892285,1.0573666,-9.414033,-3.4453535,-1.4887737,-0.8139168,3.9957778,KHM
-0.458496,-1.7194022,-0.42064005,-1.2976977,1.2304753,1.2684506,-1.6777323,0.33426398,-2.6605299,-0.31477013,-0.94126594,0.9136408,0.4247536,-0.948115,1.0128845,5.0663605,0.00085883244,0.31822878,1.6011328,0.30537516,MYS
-0.31747606,2.1049075,0.7747161,0.94400585,0.030477904,3.5556707,-3.3289182,0.31351733,-4.12255,3.2404184,-3.2550404,1.8334923,-0.2222954,-0.095730156,0.24763536,7.7175837,0.995569,-0.86956716,7.8553023,0.42296216,THA
0.3291341,-1.5682136,-1.0477062,0.86298114,0.58124083,1.4573768,-3.099539,-0.36508295,-0.8806629,0.4339902,-0.6779866,-5.573036,-1.3225119,-0.23028518,-5.750424,0.20126808,-0.762695,0.18567657,-7.7753677,-0.062411804,SGP
2.7105877,-3.7815595,1.921858,-1.4830195,-6.6696525,0.4579571,-17.248676,-1.9947301,-2.9865172,-0.66131437,4.942741,2.3880105,0.4117125,1.0264207,2.9005144,-3.309666,0.65990293,-0.21470805,-1.8927364,1.8342232,VNM
-0.060737364,0.23868202,0.5073309,-1.4181737,-4.0001726,-2.966363,2.4172885,-1.0476546,-1.7315079,0.74806154,2.4998493,-2.3584194,0.075527996,-0.55591255,-0.3590111,-6.04615,0.60834134,0.15802707,-7.042041,-3.5954804,PHL
0.96402276,-1.0647445,-0.20206647,-0.8155732,-3.2002046,-3.7642214,3.163303,0.11151395,-1.5958356,-0.5024787,-1.8684171,-2.0621133,-0.061957296,-1.0778377,-0.52008885,-13.318595,-5.359908,-1.2081047,-5.8953896,-0.9718508,KHM
-0.03873949,-2.0925832,-0.77779204,-0.76229924,-0.82724524,2.067077,-0.2084311,0.46540317,-1.1318285,-0.00733101,-0.7939627,-0.3635796,-1.7631936,-3.331921,1.2471304,6.1510415,0.3959546,-0.37376234,-5.840378,1.7325339,VNM
-0.10974643,-1.0179905,-1.0272762,-1.5139678,-1.5206548,-5.4241643,-0.09507723,-0.6688189,0.63536364,-1.2896398,1.338239,-4.181862,-0.5282917,-0.7207201,-4.360278,-0.46755752,-3.1714988,0.13897991,-2.9239597,-0.23429027,VNM
-0.40380415,-1.2604681,-0.0012861745,-0.29514736,-0.465883,0.85042846,-0.99208575,-0.07560666,2.420698,0.08484796,-0.32468483,-6.7844305,-2.7587647,1.8648063,0.4121025,2.3003852,-0.4989558,0.21786803,-16.720324,0.32964236,SGP
0.80934954,-1.1640741,3.3903124,-0.08260436,3.399318,0.21122505,-4.309645,-1.4047506,-1.8368006,-0.7020119,2.2200308,-2.5991323,-1.5882697,-0.047197983,-0.07160259,-8.435911,-1.4568228,-0.1999431,1.6119078,1.540522,MYS
0.47653607,2.239845,0.8978873,0.71973485,-1.9154848,-0.38190106,13.453729,-0.51204234,4.245998,3.4259565,14.04493,6.9950624,1.1093423,0.5780722,3.1412337,-2.7507787,-2.5997744,-0.6239071,7.498379,1.0411438,KHM
0.75607145,0.6751934,0.59914017,-0.91258484,-2.7806342,-2.4561763,2.2346058,-0.184892,-1.3591657,-2.301597,2.6894298,-0.3132963,0.17057036,0.13814116,0.76941705,-10.083043,-1.3404245,-0.36045405,-0.42298782,0.3237944,PHL
0.26706722,1.778788,0.5934138,0.3591634,1.7339706,0.36904106,-1.283883,-0.2676127,2.0168295,-0.033065714,-0.8927291,-7.115502,-3.7935126,2.2405522,1.1966649,-0.50935084,-0.63722163,0.26132226,-17.80659,1.0078676,SGP
-2.160144,-0.82012284,0.38807133,-0.9736346,-3.3748527,-5.10503,-1.9933963,-2.4988418,-3.1354034,-0.014657199,3.175463,3.447978,2.5240107,1.998898,1.6323198,-15.172634,2.0197697,-0.31624722,3.9275842,-0.7640155,KHM
0.25828165,-1.3128462,-0.028859178,-0.50099987,-4.06824,-3.711613,5.5724206,0.4155925,-1.7190679,-1.3627331,0.69078714,3.0987475,0.3313828,-0.16999927,0.67694706,-15.684283,-4.5453787,-0.44075277,-2.110535,1.3934963,KHM
